id,question_type,question,answer,answer_text,answer_skill,chapter_id,topic,subtopic,stale_risk,tags,options
20190410102522eqqwucc3gjbwhktys6uwoz,true_false,驾驶机动车在铁路道口、桥梁、陡坡、隧道或者容易发生危险的路段不能掉头。,A,正确,容易发生危险的路段不能掉头。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102523gzmdcqzyyyeqnxguuw76bm,true_false,在这段道路上一定要减少鸣喇叭的频率。,B,错误,图中右侧标志是禁止鸣喇叭标志，不能鸣喇叭。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20190410102523et2yk3i2pb28vzby3pksuc,true_false,车辆发生故障无法移动时，以下做法是否正确？,B,错误,图中车辆在车前设置警告标志是错误的，应在车后方150米以外设置，提醒后方来车注意避让。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20190410102523sez1xgktodrkvn6vwwt6s1,true_false,驾驶人将机动车交给驾驶证被吊销的人驾驶的，交通警察依法吊销驾驶证。,A,正确,将机动车交给驾驶证被吊销的人驾驶，会追究连带责任，交警可依法扣留车主驾驶证，并处罚款200-2000元。,15,law,points,low,chapter:15;扣分,正确 | 错误
20190410102523vevba5hhiosxmx8awb9hyy,true_false,驾驶机动车在道路上发生交通事故，任何情况下都应标明现场位置后，先行撤离现场。,B,错误,在道路上发生交通事故，应立即停车保护现场，如果有争议，就不要撤离现场，应马上报给相关交警来处理。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,正确 | 错误
20190410102523pdxompici3opuu5ftyjzp9,true_false,不得驾驶具有安全隐患的机动车上道路行驶。,A,正确,安全第一，不得驾驶有安全隐患的机动车上路。,2,unknown,unknown,low,chapter:2,正确 | 错误
20190410102523nuaapl1wagbh5rufq9clnl,true_false,在交叉路口遇到这种情况享有优先通行权。,B,错误,图中我方为右转，对方来车为左转，我方为右转，右转让左转，对方拥有优先通行权。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102523uvjhwy1pepuqwouz73fsvw,true_false,驾驶人违反交通运输管理法规发生重大事故后，逃逸或者有其他特别恶劣情节的，处7年以上有期徒刑。,B,错误,逃逸或者有其他特别恶劣情节的，处3-7年有期徒刑。,15,unknown,unknown,low,chapter:15,正确 | 错误
20190410102523rtmsy6nqwmmpgbbrtd93jo,true_false,雾天行车为了提高能见度，应该开启远光灯。,B,错误,雾天开雾灯，开远光灯反而会影响视线。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102523ah9jwybnzpqeybgktsqjb,true_false,驾驶机动车超车时，可以鸣喇叭替代开启转向灯。,B,错误,超车都要提前开启左转向灯，必不可少。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
201904101025237w7ecmmjqhhxtpcpxpgjgw,true_false,机动车所有人申请转让登记前，应当将涉及该车的道路交通安全违法行为和交通事故处理完毕。,A,正确,机动车所有人申请转移登记前，应当将涉及该车的道路交通安全违法行为和交通事故处理完毕。,2,law,vehicle-registration,low,chapter:2;登记,正确 | 错误
20190410102523vjw3q2k6vjjsq2jljqj93y,true_false,这辆红色轿车变更车道的方法和路线是正确的。,B,错误,图中红车没有开启转向灯，未留出足够的安全距离就强行变道，是错误的。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102523lwpgwoqejzfz1g5wkdahb,true_false,科目三考试分为道路驾驶技能考试和安全文明驾驶常识考试两部分。,A,正确,科目三考试包含道路驾驶技能考试和安全文明驾驶常识考试两部分。安全文明驾驶常识考试就是俗称的“科目四”。,2,unknown,unknown,low,chapter:2,正确 | 错误
20190410102523p1xnnaacgsk5xagtdvnfnx,true_false,遇前方路段车道减少，车辆行驶缓慢，为保证道路畅通，应借对向车道迅速通过。,B,错误,遇前方车辆行驶缓慢，应依次排队等候通行。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102523ewiab8e3iqol6djm9idkof,true_false,机动车驾驶人在一个记分周期内累计记分达到12分，拒不参加学习和考试的，将被公安机关交通部门公告其驾驶证停止使用。,A,正确,一个记分周期内被记12分，拒不参加学习和考试的，驾驶证将被停用。,2,law,points,low,chapter:2;扣分,正确 | 错误
20190410102523u8nneqrbmk614r5pvvre4,true_false,驾驶机动车在没有划分道路中心线的城市道路上行驶速度不得超过50公里/小时。,B,错误,在没有划分中心线的城市道路上行驶，最高速度不得超30km/h。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102523gpdzikq2doqwjshqsdz3gm,true_false,驾驶人的驾驶证损毁后不得驾驶机动车。,A,正确,驾驶证丢失、损毁、超过有效期或者被依法扣留、暂扣期间及记分达12分的，都不得驾驶机动车。,2,law,points,low,chapter:2;扣分,正确 | 错误
2019041010252384hzkw4ahrecb26rudgbjg,true_false,在道路上发生交通事故造成人身伤亡时，要立即抢救受伤人员并迅速报警。,A,正确,发生交通事故，有人员伤亡的要第一时间抢救伤员并迅速报警。,14,unknown,unknown,low,chapter:14,正确 | 错误
20190410102523c6ba7sxly9q9hxjeru9q2a,true_false,在高速公路上长期骑、轧车行道分界线行驶，会同时占用两个车道，导致后方车辆行驶困难，易引发交通事故。,A,正确,长期骑、轧车行道分界线行驶，易引发交通事故。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102523mrf49iybhndfe212rwnwqe,true_false,驾驶人有使用其他车辆号牌、行驶证嫌疑的，交通警察可依法扣留车辆。,A,正确,有使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志嫌疑的，交警可依法扣留车辆。,15,law,points,low,chapter:15;扣分,正确 | 错误
201904101025232ryc7wbwz3ro6qpmuxtyt3,true_false,机动车达到国家规定的强制报废标准的不能办理注册登记。,A,正确,机动车达到强制报废标准，不能再上路，要及时办理注销登记。,2,law,vehicle-registration,low,chapter:2;登记,正确 | 错误
20190410102523qtbvip4jywo85s39wtt71x,true_false,如图所示，驾驶机动车在路口遇到这种交通信号时，右转弯的车辆在不妨碍被放行的车辆、行人的情况下，可以通行。,A,正确,图中是红色圆灯，在安全的前提下，可右转。,1,unknown,unknown,low,chapter:1,正确 | 错误
201904101025236ebiymb7ywmssooyg89m5b,true_false,驾驶机动车在没有交通信号的路口要尽快通过。,B,错误,没有交通信号，安全情况不确定，应减速慢行，确保安全通行。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102523wim57xk2qxdumpmyutxjsx,true_false,驾驶小型载客汽车在高速公路行驶的最低车速为90公里/小时。,B,错误,不同车道，有不同的速度规定，要按规定行车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102523nmjhwgl4ecjsjkmnan5f3x,true_false,驾驶人违反交通运输管理法规发生重大事故致人重伤的可能判处3年以下徒刑或拘役。,A,正确,发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役。,15,unknown,unknown,low,chapter:15,正确 | 错误
20190410102523dqsaodmfjjgfxtcz6sdabx,true_false,如图所示，在这种情况下，会车时必须减速靠右通过。,A,正确,图中是无中心线的道路，道路狭窄，会车应该减速靠右慢行。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102523mresnfmoquezsupd8p8kwo,true_false,机动车登记证书丢失后应及时补办，避免被不法分子利用。,A,正确,任何证书、证件丢了都应尽快补办。,2,law,vehicle-registration,low,chapter:2;登记,正确 | 错误
20190410102523npvwnbjd6ezr28saey9qd7,true_false,驾驶机动车在高速公路上行驶，错过出口时，如果确认后方无来车，可以倒回出口驶离高速公路。,B,错误,高速公路不能倒车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
201904101025233wxqcpstpecjs31q2exn8q,true_false,在路口遇有交通信号灯和交通警察指挥不一致时，按照交通信号灯通行。,B,错误,现场有交警，优先听交警指挥。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20190410102523rvhxzrghwekqyzupahyghz,true_false,遇到这种情况下可以从右侧超车。,B,错误,超车只能从左侧超越。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
201904101025237wdpbn6yfgnv79wzspwtit,true_false,初次申领的机动车驾驶证的有效期为6年。,A,正确,初次申领的机动车驾驶证的有效期为6年。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
20190410102523eyldmm8szgxrqedrdssquw,true_false,图中小型汽车的停车地点是正确的。,B,错误,图中小型汽车停在了消防队门前，影响消防车的正常通行。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102523gg4ckg4cnkxu9jakcf7upg,true_false,驾驶机动车在没有中心线的公路上，最高速度不能超过每小时70公里。,B,错误,没有中心线的道路，路面较窄，容易发生交通事故，最高行驶速度为40km/h。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
201904101025232x9pdyamizjxs1gxhujyts,true_false,驾驶机动车通过漫水路时要加速行驶。,B,错误,通过漫水路面，应停车察明水情，确认安全再低速通过。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102523xqf9sbqrjshj36zwrhit6q,true_false,机动车在高速公路上发生故障时，将车上人员迅速转移到右侧路肩上或者应急车道内，并且迅速报警。,A,正确,高速公路上发生故障，人员应撤离到路肩或应急车道上，迅速报警等待救援。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102524crdacmj9jdwm8kjb6xfqcx,true_false,对有伪造或变造号牌、行驶证嫌疑的车辆，交通警察可依法予以扣留。,A,正确,伪造或变造号牌的机动车，可依法扣留。,15,law,points,low,chapter:15;扣分,正确 | 错误
20190410102524yvxbgzbsc2p8uavlrl8nlu,true_false,驾驶小型汽车在高速公路、城市快速路上行驶超过规定时速50%以上的，一次记12分。,A,正确,驾驶小型汽车在高速公路、城市快速路上行驶超过规定时速50%以上的，一次记12分。,2,law,points,low,chapter:2;扣分,正确 | 错误
201904101025247njrwdrxcvn24hs1hpvfgy,true_false,驾驶人在核发地车辆管理所管辖区以外居住的，可以向居住地车辆管理所申请换证。,A,正确,驾驶证换证可向居住地车管所申请。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
201904101025247iez9ouwh5epumbnavgqz8,true_false,驾驶人要按照驾驶证载明的准驾车型驾驶车辆。,A,正确,驾驶证是什么准驾车型，就只能开什么车型。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
20190410102524rvzzl2lvztyr7arenx3rz3,true_false,在这种环境里行车使用近光灯。,A,正确,夜间通过路口，且前方有行人，应使用近光灯。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102524txzzvh8ig3jobmfqjdrmhf,true_false,初次申领驾驶证的驾驶人在实习期内可以单独驾驶机动车上高速公路行驶。,B,错误,实习期驾驶员不得单独驾车上高速公路，要有相同或更高准驾车型3年以上驾龄的驾驶人陪同。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
20190410102524b8sdh32cnqxkovtekt6h27,true_false,驾驶机动车在道路上掉头时，应当提前开启左转向灯。,A,正确,掉头需要向左转，所以要提前开启左转向灯。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102524lhrzfs9ajjnrpswprvqltw,true_false,遇到这种情况不能超车。,A,正确,图中前车正在变道超车，后车不得超车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102524fcfs4s7prepexj2zsx6ht5,true_false,当后排座位没有人乘坐时，后车门未关好就起步也是可以的。,B,错误,不管后排有无乘客，都要关好车门才能起步。,1,unknown,unknown,low,chapter:1,正确 | 错误
20190410102524qap9uxtkplor4wlu8nfmza,true_false,驾驶机动车发生财产损失交通事故，当事人对事实及成因无争议的可先撤离现场。,A,正确,发生财产损失交通事故，双方无争议的可拍照撤离现场，自行协商处理。如未及时撤离，造成交通堵塞的，交警可依法对驾驶人处以200元罚款。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,正确 | 错误
20190410102524uomddp9riweuxky5a9iwke,true_false,驾驶机动车上路行驶应当按规定悬挂号牌。,A,正确,驾驶机动车上路，一定要有两证（行驶证、驾驶证）两标（检验合格标志、保险标志）一号码（机动车号牌）驾驶证，否则依法扣留车辆。,2,law,points,low,chapter:2;扣分,正确 | 错误
20190410102524df2ho5aswgjdyxyb4mkmwx,true_false,遇到这种情况时，要加速从红车前变更车道。,B,错误,图中红车已在行车道内，拥有优先通行权，我方应等红车通过后，确认安全再变道。,1,unknown,unknown,low,chapter:1,正确 | 错误
201904101025244sjpyypm6kqzjze7eopbtf,true_false,这辆小型载客汽车驶离高速公路行车道的方法是正确的。,A,正确,图中该车提前开启了右转向灯，在虚线处驶入减速车道，是正确的。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20190410102524dheubvgwgmmhridbx7uzxy,true_false,饮酒后驾驶机动车的一次记12分。,A,正确,酒驾的，一次记12分。,2,law,points,low,chapter:2;扣分,正确 | 错误
20190410102524mus5i3htnq5d6fqmjadndy,true_false,如图所示，驾驶机动车遇左侧车道有车辆正在超车时，可以迅速变道，伺机反超。,B,错误,图中前方有车正在超车，应减速靠右慢行。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
